Channel			  :,CH1
Frequency			  :,F=3.021MHz
Period 			  :,T=320.0ns
PK-PK				  :,Vpp=2.020V
Average			  :,V=50.47mV
Vertical pos		  :,0.00mV
Probe attenuation	  :,1X
Voltage per ADC value:,20.00mV
Time interval		  :,0.02uS

index,CH1_Voltage(mV)
3737,740.00
3738,740.00
3739,740.00
3740,740.00
3741,740.00
3742,740.00
3743,740.00
3744,740.00
3745,740.00
3746,740.00
3747,740.00
3748,740.00
3749,740.00
3750,740.00
3751,740.00
3752,740.00
3753,740.00
3754,740.00
3755,740.00
3756,740.00
3757,740.00
3758,740.00
3759,740.00
3760,740.00
3761,740.00
3762,740.00
3763,740.00
3764,740.00
3765,740.00
3766,740.00
3767,740.00
3768,740.00
3769,740.00
3770,740.00
3771,740.00
3772,740.00
3773,740.00
3774,740.00
3775,740.00
3776,740.00
3777,740.00
3778,740.00
3779,740.00
3780,740.00
3781,740.00
3782,740.00
3783,740.00
3784,740.00
3785,740.00
3786,740.00
3787,740.00
3788,740.00
3789,740.00
3790,740.00
3791,740.00
3792,740.00
3793,740.00
3794,740.00
3795,740.00
3796,740.00
3797,740.00
3798,740.00
3799,740.00
3800,740.00
3801,740.00
3802,740.00
3803,740.00
3804,740.00
3805,740.00
3806,740.00
3807,740.00
3808,740.00
3809,740.00
3810,740.00
3811,740.00
3812,740.00
3813,740.00
3814,740.00
3815,740.00
3816,740.00
3817,740.00
3818,740.00
3819,740.00
3820,740.00
3821,740.00
3822,740.00
3823,740.00
3824,740.00
3825,740.00
3826,740.00
3827,740.00
3828,740.00
3829,740.00
3830,740.00
3831,740.00
3832,740.00
3833,740.00
3834,740.00
3835,740.00
3836,740.00
3837,740.00
3838,740.00
3839,740.00
3840,740.00
3841,740.00
3842,740.00
3843,740.00
3844,740.00
3845,740.00
3846,720.00
3847,740.00
3848,740.00
3849,740.00
3850,740.00
3851,740.00
3852,720.00
3853,740.00
3854,720.00
3855,740.00
3856,740.00
3857,740.00
3858,740.00
3859,740.00
3860,740.00
3861,740.00
3862,740.00
3863,740.00
3864,740.00
3865,740.00
3866,740.00
3867,740.00
3868,720.00
3869,740.00
3870,740.00
3871,740.00
3872,720.00
3873,720.00
3874,720.00
3875,720.00
3876,740.00
3877,740.00
3878,740.00
3879,740.00
3880,740.00
3881,740.00
3882,740.00
3883,740.00
3884,740.00
3885,740.00
3886,740.00
3887,740.00
3888,740.00
3889,740.00
3890,740.00
3891,740.00
3892,740.00
3893,740.00
3894,740.00
3895,740.00
3896,740.00
3897,720.00
3898,720.00
3899,720.00
3900,720.00
3901,720.00
3902,720.00
3903,740.00
3904,720.00
3905,700.00
3906,680.00
3907,660.00
3908,660.00
3909,660.00
3910,720.00
3911,800.00
3912,880.00
3913,960.00
3914,960.00
3915,920.00
3916,780.00
3917,620.00
3918,420.00
3919,280.00
3920,180.00
3921,160.00
3922,240.00
3923,380.00
3924,620.00
3925,820.00
3926,980.00
3927,1080.00
3928,1100.00
3929,1000.00
3930,860.00
3931,660.00
3932,440.00
3933,280.00
3934,160.00
3935,160.00
3936,240.00
3937,380.00
3938,600.00
3939,780.00
3940,980.00
3941,1060.00
3942,1080.00
3943,1000.00
3944,860.00
3945,660.00
3946,460.00
3947,280.00
3948,180.00
3949,160.00
3950,240.00
3951,380.00
3952,580.00
3953,780.00
3954,960.00
3955,1060.00
3956,1080.00
3957,1020.00
3958,880.00
3959,680.00
3960,480.00
3961,300.00
3962,180.00
3963,140.00
3964,220.00
3965,340.00
3966,540.00
3967,740.00
3968,940.00
3969,1060.00
3970,1080.00
3971,1020.00
3972,900.00
3973,700.00
3974,500.00
3975,320.00
3976,200.00
3977,160.00
3978,220.00
3979,340.00
3980,540.00
3981,740.00
3982,920.00
3983,1040.00
3984,1080.00
3985,1040.00
3986,920.00
3987,720.00
3988,520.00
3989,320.00
3990,200.00
3991,160.00
3992,200.00
3993,320.00
3994,500.00
3995,700.00
3996,920.00
3997,1040.00
3998,1100.00
3999,1060.00
4000,920.00
4001,740.00
4002,540.00
4003,340.00
4004,220.00
4005,140.00
4006,180.00
4007,320.00
4008,480.00
4009,680.00
4010,900.00
4011,1020.00
4012,1080.00
4013,1060.00
4014,940.00
4015,760.00
4016,560.00
4017,360.00
4018,220.00
4019,160.00
4020,180.00
4021,300.00
4022,460.00
4023,680.00
4024,880.00
4025,1020.00
4026,1080.00
4027,1060.00
4028,960.00
4029,780.00
4030,580.00
4031,380.00
4032,240.00
4033,160.00
4034,180.00
4035,280.00
4036,440.00
4037,660.00
4038,840.00
4039,1000.00
4040,1080.00
4041,1060.00
4042,980.00
4043,800.00
4044,600.00
4045,400.00
4046,260.00
4047,160.00
4048,180.00
4049,280.00
4050,420.00
4051,640.00
4052,840.00
4053,1000.00
4054,1080.00
4055,1080.00
4056,980.00
4057,820.00
4058,620.00
4059,400.00
4060,260.00
4061,160.00
4062,160.00
4063,240.00
4064,400.00
4065,620.00
4066,820.00
4067,980.00
4068,1080.00
4069,1080.00
4070,980.00
4071,840.00
4072,640.00
4073,420.00
4074,280.00
4075,180.00
4076,160.00
4077,240.00
4078,380.00
4079,600.00
4080,780.00
4081,980.00
4082,1060.00
4083,1080.00
4084,1000.00
4085,860.00
4086,660.00
4087,440.00
4088,280.00
4089,180.00
4090,160.00
4091,240.00
4092,380.00
4093,580.00
4094,780.00
4095,960.00
4096,1060.00
4097,1080.00
4098,1020.00
4099,880.00
4100,680.00
4101,460.00
4102,300.00
4103,180.00
4104,140.00
4105,220.00
4106,340.00
4107,560.00
4108,760.00
4109,940.00
4110,1040.00
4111,1080.00
4112,1020.00
4113,880.00
4114,680.00
4115,480.00
4116,320.00
4117,200.00
4118,160.00
4119,220.00
4120,340.00
4121,540.00
4122,740.00
4123,920.00
4124,1040.00
4125,1080.00
4126,1040.00
4127,900.00
4128,700.00
4129,500.00
4130,320.00
4131,200.00
4132,140.00
4133,200.00
4134,320.00
4135,520.00
4136,720.00
4137,920.00
4138,1040.00
4139,1080.00
4140,1040.00
4141,920.00
4142,740.00
4143,540.00
4144,340.00
4145,200.00
4146,140.00
4147,200.00
4148,320.00
4149,500.00
4150,680.00
4151,900.00
4152,1020.00
4153,1080.00
4154,1040.00
4155,940.00
4156,740.00
4157,540.00
4158,340.00
4159,220.00
4160,140.00
4161,180.00
4162,300.00
4163,480.00
4164,680.00
4165,880.00
4166,1020.00
4167,1080.00
4168,1060.00
4169,960.00
4170,780.00
4171,580.00
4172,360.00
4173,220.00
4174,160.00
4175,180.00
4176,280.00
4177,440.00
4178,660.00
4179,860.00
4180,1000.00
4181,1080.00
4182,1060.00
4183,960.00
4184,800.00
4185,600.00
4186,380.00
4187,240.00
4188,160.00
4189,160.00
4190,280.00
4191,440.00
4192,660.00
4193,840.00
4194,1000.00
4195,1080.00
4196,1080.00
4197,980.00
4198,820.00
4199,620.00
4200,160.00
4201,160.00
4202,260.00
4203,420.00
4204,620.00
4205,820.00
4206,980.00
4207,1080.00
4208,1080.00
4209,980.00
4210,840.00
4211,640.00
4212,420.00
4213,260.00
4214,160.00
4215,160.00
4216,260.00
4217,400.00
4218,600.00
4219,800.00
4220,980.00
4221,1080.00
4222,1080.00
4223,980.00
4224,840.00
4225,660.00
4226,440.00
4227,280.00
4228,180.00
4229,160.00
4230,240.00
4231,380.00
4232,580.00
4233,780.00
4234,980.00
4235,1060.00
4236,1100.00
4237,1020.00
4238,860.00
4239,660.00
4240,460.00
4241,280.00
4242,180.00
4243,160.00
4244,220.00
4245,360.00
4246,560.00
4247,760.00
4248,960.00
4249,1060.00
4250,1080.00
4251,1020.00
4252,880.00
4253,660.00
4254,480.00
4255,300.00
4256,180.00
4257,160.00
4258,220.00
4259,340.00
4260,560.00
4261,760.00
4262,940.00
4263,1040.00
4264,1080.00
4265,1040.00
4266,900.00
4267,700.00
4268,500.00
4269,320.00
4270,200.00
4271,140.00
4272,200.00
4273,320.00
4274,520.00
4275,720.00
4276,920.00
4277,1040.00
4278,1100.00
4279,1040.00
4280,920.00
4281,720.00
4282,520.00
4283,340.00
4284,220.00
4285,160.00
4286,200.00
4287,320.00
4288,500.00
4289,700.00
4290,900.00
4291,1020.00
4292,1080.00
4293,1040.00
4294,940.00
4295,740.00
4296,540.00
4297,340.00
4298,200.00
4299,160.00
4300,180.00
4301,320.00
4302,480.00
4303,680.00
4304,880.00
4305,1020.00
4306,1080.00
4307,1060.00
4308,960.00
4309,780.00
4310,580.00
4311,360.00
4312,220.00
4313,140.00
4314,160.00
4315,260.00
4316,440.00
4317,660.00
4318,880.00
4319,980.00
4320,1000.00
4321,920.00
4322,740.00
4323,540.00
4324,360.00
4325,300.00
4326,320.00
4327,440.00
4328,640.00
4329,800.00
4330,920.00
4331,920.00
4332,780.00
4333,540.00
4334,260.00
4335,0.00
4336,-200.00
4337,-260.00
4338,-180.00
4339,20.00
4340,320.00
4341,640.00
4342,900.00
4343,1060.00
4344,1100.00
4345,1020.00
4346,820.00
4347,560.00
4348,260.00
4349,0.00
4350,-160.00
4351,-220.00
4352,-160.00
4353,20.00
4354,320.00
4355,600.00
4356,860.00
4357,1020.00
4358,1080.00
4359,1020.00
4360,840.00
4361,580.00
4362,280.00
4363,0.00
4364,-160.00
4365,-240.00
4366,-160.00
4367,0.00
4368,280.00
4369,560.00
4370,820.00
4371,1000.00
4372,1100.00
4373,1040.00
4374,880.00
4375,620.00
4376,320.00
4377,40.00
4378,-140.00
4379,-220.00
4380,-180.00
4381,0.00
4382,240.00
4383,520.00
4384,800.00
4385,1000.00
4386,1100.00
4387,1060.00
4388,900.00
4389,640.00
4390,340.00
4391,60.00
4392,-140.00
4393,-240.00
4394,-200.00
4395,-40.00
4396,220.00
4397,500.00
4398,780.00
4399,980.00
4400,1080.00
4401,1060.00
4402,920.00
4403,660.00
4404,360.00
4405,100.00
4406,-100.00
4407,-220.00
4408,-200.00
4409,-60.00
4410,180.00
4411,460.00
4412,740.00
4413,980.00
4414,1080.00
4415,1080.00
4416,940.00
4417,680.00
4418,400.00
4419,120.00
4420,-80.00
4421,-200.00
4422,-200.00
4423,-60.00
4424,160.00
4425,440.00
4426,720.00
4427,980.00
4428,1080.00
4429,1080.00
4430,960.00
4431,720.00
4432,420.00
4433,140.00
4434,-80.00
4435,-220.00
4436,-220.00
4437,-80.00
4438,140.00
4439,420.00
4440,700.00
4441,940.00
4442,1080.00
4443,1080.00
4444,980.00
4445,740.00
4446,460.00
4447,180.00
4448,-40.00
4449,-200.00
4450,-220.00
4451,-100.00
4452,100.00
4453,380.00
4454,660.00
4455,920.00
4456,1060.00
4457,1100.00
4458,980.00
4459,760.00
4460,480.00
4461,200.00
4462,-40.00
4463,-200.00
4464,-240.00
4465,-120.00
4466,80.00
4467,360.00
4468,660.00
4469,920.00
4470,1060.00
4471,1100.00
4472,1000.00
4473,800.00
4474,520.00
4475,220.00
4476,-20.00
4477,-180.00
4478,-220.00
4479,-120.00
4480,60.00
4481,320.00
4482,620.00
4483,880.00
4484,1040.00
4485,1100.00
4486,1020.00
4487,820.00
4488,540.00
4489,260.00
4490,0.00
4491,-180.00
4492,-220.00
4493,-140.00
4494,40.00
4495,320.00
4496,620.00
4497,880.00
4498,1040.00
4499,1100.00
4500,1020.00
4501,840.00
4502,580.00
4503,280.00
4504,0.00
4505,-160.00
4506,-240.00
4507,-160.00
4508,0.00
4509,280.00
4510,580.00
4511,840.00
4512,1020.00
4513,1100.00
4514,1040.00
4515,860.00
4516,600.00
4517,320.00
4518,40.00
4519,-140.00
4520,-220.00
4521,-160.00
4522,0.00
4523,240.00
4524,540.00
4525,800.00
4526,1000.00
4527,1100.00
4528,1060.00
4529,900.00
4530,640.00
4531,320.00
4532,60.00
4533,-120.00
4534,-220.00
4535,-180.00
4536,-20.00
4537,220.00
4538,520.00
4539,800.00
4540,1000.00
4541,1100.00
4542,1060.00
4543,920.00
4544,660.00
4545,340.00
4546,80.00
4547,-120.00
4548,-220.00
4549,-180.00
4550,-20.00
4551,200.00
4552,480.00
4553,760.00
4554,980.00
4555,1080.00
4556,1060.00
4557,920.00
4558,660.00
4559,380.00
4560,100.00
4561,-100.00
4562,-220.00
4563,-200.00
4564,-60.00
4565,180.00
4566,460.00
4567,740.00
4568,980.00
4569,1100.00
4570,1080.00
4571,940.00
4572,700.00
4573,420.00
4574,120.00
4575,-80.00
4576,-220.00
4577,-220.00
4578,-80.00
4579,140.00
4580,440.00
4581,720.00
4582,960.00
4583,1080.00
4584,1080.00
4585,980.00
4586,740.00
4587,440.00
4588,160.00
4589,-60.00
4590,-200.00
4591,-220.00
4592,-80.00
4593,120.00
4594,400.00
4595,700.00
4596,940.00
4597,1060.00
4598,1080.00
4599,980.00
4600,760.00
4601,480.00
4602,200.00
4603,-40.00
4604,-200.00
4605,-220.00
4606,-120.00
4607,100.00
4608,360.00
4609,660.00
4610,920.00
4611,1080.00
4612,1100.00
4613,980.00
4614,780.00
4615,500.00
4616,220.00
4617,-20.00
4618,-200.00
4619,-220.00
4620,-120.00
4621,60.00
4622,320.00
4623,640.00
4624,900.00
4625,1060.00
4626,1100.00
4627,1000.00
4628,800.00
4629,520.00
4630,240.00
4631,0.00
4632,-180.00
4633,-220.00
4634,-140.00
4635,40.00
4636,320.00
4637,620.00
4638,880.00
4639,1040.00
4640,1100.00
4641,1020.00
4642,820.00
4643,540.00
4644,260.00
4645,0.00
4646,-180.00
4647,-240.00
4648,-160.00
4649,20.00
4650,300.00
4651,600.00
4652,840.00
4653,1020.00
4654,1080.00
4655,1020.00
4656,860.00
4657,600.00
4658,300.00
4659,20.00
4660,-160.00
4661,-220.00
4662,-160.00
4663,0.00
4664,280.00
4665,560.00
4666,840.00
4667,1020.00
4668,1080.00
4669,1040.00
4670,860.00
4671,620.00
4672,320.00
4673,40.00
4674,-160.00
4675,-240.00
4676,-180.00
4677,0.00
4678,240.00
4679,540.00
4680,820.00
4681,1020.00
4682,1100.00
4683,1060.00
4684,900.00
4685,640.00
4686,340.00
4687,60.00
4688,-140.00
4689,-220.00
4690,-180.00
4691,-20.00
4692,220.00
4693,500.00
4694,780.00
4695,980.00
4696,1080.00
4697,1060.00
4698,900.00
4699,660.00
4700,340.00
4701,80.00
4702,-120.00
4703,-220.00
4704,-200.00
4705,-40.00
4706,200.00
4707,480.00
4708,760.00
4709,980.00
4710,1080.00
4711,1080.00
4712,940.00
4713,680.00
4714,380.00
4715,100.00
4716,-100.00
4717,-220.00
4718,-200.00
4719,-60.00
4720,160.00
4721,440.00
4722,720.00
4723,960.00
4724,1080.00
4725,1080.00
4726,940.00
4727,700.00
4728,400.00
4729,140.00
4730,-80.00
4731,-220.00
4732,-200.00
4733,-80.00
4734,140.00
4735,400.00
4736,660.00
4737,900.00
4738,1000.00
4739,1040.00
4740,980.00
4741,820.00
4742,620.00
4743,360.00
4744,120.00
4745,-100.00
4746,-240.00
4747,-300.00
4748,-260.00
4749,-100.00
4750,120.00
4751,380.00
4752,640.00
4753,820.00
4754,940.00
4755,920.00
4756,780.00
4757,560.00
4758,300.00
4759,20.00
4760,-180.00
4761,-300.00
4762,-280.00
4763,-160.00
4764,60.00
4765,340.00
4766,620.00
4767,820.00
4768,920.00
4769,920.00
4770,780.00
4771,560.00
4772,300.00
4773,20.00
4774,-160.00
4775,-280.00
4776,-280.00
4777,-160.00
4778,40.00
4779,320.00
4780,580.00
4781,780.00
4782,920.00
4783,920.00
4784,800.00
4785,580.00
4786,320.00
4787,40.00
4788,-160.00
4789,-280.00
4790,-300.00
4791,-180.00
4792,20.00
4793,300.00
4794,560.00
4795,760.00
4796,900.00
4797,920.00
4798,820.00
4799,620.00
4800,-120.00
4801,-280.00
4802,-300.00
4803,-200.00
4804,0.00
4805,260.00
4806,540.00
4807,760.00
4808,900.00
4809,920.00
4810,820.00
4811,640.00
4812,360.00
4813,100.00
4814,-120.00
4815,-280.00
4816,-320.00
4817,-220.00
4818,-20.00
4819,220.00
4820,500.00
4821,740.00
4822,900.00
4823,940.00
4824,860.00
4825,660.00
4826,400.00
4827,120.00
4828,-100.00
4829,-260.00
4830,-320.00
4831,-220.00
4832,-40.00
4833,200.00
4834,460.00
4835,700.00
4836,860.00
4837,920.00
4838,860.00
4839,680.00
4840,420.00
4841,180.00
4842,-80.00
4843,-240.00
4844,-300.00
4845,-240.00
4846,-60.00
4847,180.00
4848,440.00
4849,680.00
4850,860.00
4851,940.00
4852,880.00
4853,700.00
4854,460.00
4855,200.00
4856,-60.00
4857,-240.00
4858,-320.00
4859,-260.00
4860,-100.00
4861,140.00
4862,400.00
4863,660.00
4864,860.00
4865,940.00
4866,880.00
4867,720.00
4868,480.00
4869,220.00
4870,-40.00
4871,-220.00
4872,-300.00
4873,-280.00
4874,-120.00
4875,120.00
4876,380.00
4877,660.00
4878,840.00
4879,940.00
4880,900.00
4881,740.00
4882,500.00
4883,240.00
4884,-20.00
4885,-220.00
4886,-320.00
4887,-280.00
4888,-120.00
4889,100.00
4890,360.00
4891,640.00
4892,820.00
4893,920.00
4894,900.00
4895,760.00
4896,540.00
4897,280.00
4898,0.00
4899,-200.00
4900,-300.00
4901,-300.00
4902,-160.00
4903,60.00
4904,340.00
4905,620.00
4906,800.00
4907,920.00
4908,900.00
4909,760.00
4910,540.00
4911,280.00
4912,20.00
4913,-160.00
4914,-280.00
4915,-280.00
4916,-160.00
4917,40.00
4918,320.00
4919,580.00
4920,780.00
4921,920.00
4922,900.00
4923,780.00
4924,580.00
4925,320.00
4926,40.00
4927,-160.00
4928,-300.00
4929,-300.00
4930,-180.00
4931,0.00
4932,280.00
4933,540.00
4934,760.00
4935,900.00
4936,920.00
4937,820.00
4938,620.00
4939,340.00
4940,80.00
4941,-120.00
4942,-280.00
4943,-300.00
4944,-220.00
4945,0.00
4946,240.00
4947,520.00
4948,760.00
4949,900.00
4950,920.00
4951,840.00
4952,620.00
4953,360.00
4954,80.00
4955,-140.00
4956,-280.00
4957,-300.00
4958,-220.00
4959,-20.00
4960,220.00
4961,480.00
4962,720.00
4963,900.00
4964,940.00
4965,860.00
4966,660.00
4967,380.00
4968,120.00
4969,-100.00
4970,-260.00
4971,-300.00
4972,-220.00
4973,-40.00
4974,200.00
4975,480.00
4976,720.00
4977,880.00
4978,920.00
4979,840.00
4980,660.00
4981,420.00
4982,160.00
4983,-80.00
4984,-240.00
4985,-300.00
4986,-240.00
4987,-60.00
4988,180.00
4989,440.00
4990,680.00
4991,860.00
4992,940.00
4993,860.00
4994,680.00
4995,440.00
4996,180.00
4997,-60.00
4998,-240.00
4999,-320.00
5000,-260.00
5001,-100.00
5002,140.00
5003,400.00
5004,660.00
5005,860.00
5006,940.00
5007,900.00
5008,720.00
5009,480.00
5010,220.00
5011,-40.00
5012,-220.00
5013,-320.00
5014,-280.00
5015,-120.00
5016,120.00
5017,380.00
5018,640.00
5019,840.00
5020,920.00
5021,880.00
5022,720.00
5023,500.00
5024,240.00
5025,-20.00
5026,-220.00
5027,-320.00
5028,-280.00
5029,-120.00
5030,100.00
5031,360.00
5032,620.00
5033,820.00
5034,920.00
5035,900.00
5036,760.00
5037,540.00
5038,260.00
5039,0.00
5040,-200.00
5041,-300.00
5042,-300.00
5043,-160.00
5044,60.00
5045,320.00
5046,600.00
5047,800.00
5048,920.00
5049,920.00
5050,780.00
5051,560.00
5052,300.00
5053,20.00
5054,-180.00
5055,-300.00
5056,-300.00
5057,-160.00
5058,40.00
5059,320.00
5060,580.00
5061,800.00
5062,920.00
5063,900.00
5064,780.00
5065,580.00
5066,320.00
5067,40.00
5068,-160.00
5069,-280.00
5070,-300.00
5071,-180.00
5072,20.00
5073,280.00
5074,540.00
5075,760.00
5076,900.00
5077,920.00
5078,800.00
5079,620.00
5080,340.00
5081,80.00
5082,-140.00
5083,-280.00
5084,-300.00
5085,-200.00
5086,0.00
5087,280.00
5088,540.00
5089,760.00
5090,900.00
5091,920.00
5092,820.00
5093,620.00
5094,360.00
5095,100.00
5096,-120.00
5097,-280.00
5098,-300.00
5099,-220.00
5100,-20.00
5101,240.00
5102,500.00
5103,740.00
5104,900.00
5105,940.00
5106,840.00
5107,660.00
5108,380.00
5109,120.00
5110,-120.00
5111,-260.00
5112,-320.00
5113,-240.00
5114,-40.00
5115,220.00
5116,480.00
5117,700.00
5118,880.00
5119,920.00
5120,840.00
5121,660.00
5122,420.00
5123,160.00
5124,-80.00
5125,-260.00
5126,-300.00
5127,-240.00
5128,-60.00
5129,180.00
5130,440.00
5131,700.00
5132,860.00
5133,940.00
5134,860.00
5135,680.00
5136,440.00
5137,160.00
5138,-80.00
5139,-240.00
5140,-320.00
5141,-280.00
5142,-100.00
5143,140.00
5144,420.00
5145,680.00
5146,880.00
5147,960.00
5148,880.00
5149,700.00
5150,460.00
5151,260.00
5152,80.00
5153,40.00
5154,60.00
5155,160.00
5156,260.00
5157,300.00
5158,260.00
5159,120.00
5160,-40.00
5161,-200.00
5162,-260.00
5163,-220.00
5164,-40.00
5165,180.00
5166,440.00
5167,660.00
5168,760.00
5169,760.00
5170,620.00
5171,380.00
5172,100.00
5173,-180.00
5174,-380.00
5175,-480.00
5176,-460.00
5177,-320.00
5178,-80.00
5179,180.00
5180,440.00
5181,660.00
5182,740.00
5183,720.00
5184,600.00
5185,360.00
5186,100.00
5187,-160.00
5188,-340.00
5189,-460.00
5190,-460.00
5191,-340.00
5192,-120.00
5193,140.00
5194,420.00
5195,660.00
5196,760.00
5197,740.00
5198,620.00
5199,400.00
5200,140.00
5201,-120.00
5202,-340.00
5203,-460.00
5204,-460.00
5205,-340.00
5206,-140.00
5207,120.00
5208,400.00
5209,620.00
5210,740.00
5211,740.00
5212,640.00
5213,420.00
5214,160.00
5215,-100.00
5216,-340.00
5217,-460.00
5218,-460.00
5219,-360.00
5220,-160.00
5221,100.00
5222,360.00
5223,600.00
5224,740.00
5225,760.00
5226,660.00
5227,440.00
5228,180.00
5229,-80.00
5230,-320.00
5231,-440.00
5232,-480.00
5233,-380.00
5234,-180.00
5235,60.00
5236,340.00
5237,580.00
5238,720.00
5239,760.00
5240,660.00
5241,480.00
5242,220.00
5243,-40.00
5244,-280.00
5245,-420.00
5246,-460.00
5247,-380.00
5248,-220.00
5249,40.00
5250,320.00
5251,560.00
5252,700.00
5253,760.00
5254,680.00
5255,500.00
5256,240.00
5257,-20.00
5258,-280.00
5259,-420.00
5260,-480.00
5261,-400.00
5262,-240.00
5263,20.00
5264,300.00
5265,560.00
5266,700.00
5267,760.00
5268,680.00
5269,520.00
5270,280.00
5271,0.00
5272,-260.00
5273,-400.00
5274,-460.00
5275,-400.00
5276,-240.00
5277,0.00
5278,280.00
5279,520.00
5280,680.00
5281,760.00
5282,700.00
5283,540.00
5284,300.00
5285,0.00
5286,-240.00
5287,-400.00
5288,-460.00
5289,-400.00
5290,-260.00
5291,-20.00
5292,240.00
5293,500.00
5294,680.00
5295,760.00
5296,720.00
5297,560.00
5298,320.00
5299,40.00
5300,-220.00
5301,-380.00
5302,-480.00
5303,-440.00
5304,-300.00
5305,-40.00
5306,220.00
5307,480.00
5308,660.00
5309,760.00
5310,720.00
5311,580.00
5312,340.00
5313,60.00
5314,-180.00
5315,-360.00
5316,-460.00
5317,-440.00
5318,-300.00
5319,-60.00
5320,200.00
5321,440.00
5322,660.00
5323,760.00
5324,740.00
5325,600.00
5326,360.00
5327,100.00
5328,-160.00
5329,-360.00
5330,-460.00
5331,-440.00
5332,-340.00
5333,-100.00
5334,180.00
5335,440.00
5336,660.00
5337,760.00
5338,740.00
5339,620.00
5340,400.00
5341,140.00
5342,-120.00
5343,-340.00
5344,-460.00
5345,-460.00
5346,-340.00
5347,-120.00
5348,140.00
5349,400.00
5350,620.00
5351,740.00
5352,740.00
5353,640.00
5354,420.00
5355,160.00
5356,-100.00
5357,-340.00
5358,-460.00
5359,-460.00
5360,-340.00
5361,-140.00
5362,120.00
5363,380.00
5364,620.00
5365,740.00
5366,760.00
5367,660.00
5368,440.00
5369,180.00
5370,-80.00
5371,-320.00
5372,-440.00
5373,-460.00
5374,-360.00
5375,-180.00
5376,80.00
5377,360.00
5378,600.00
5379,720.00
5380,740.00
5381,660.00
5382,460.00
5383,220.00
5384,-60.00
5385,-300.00
5386,-440.00
5387,-460.00
5388,-380.00
5389,-200.00
5390,60.00
5391,320.00
5392,580.00
5393,720.00
5394,760.00
5395,660.00
5396,480.00
5397,240.00
5398,-40.00
5399,-280.00
5400,-400.00
5401,-220.00
5402,40.00
5403,320.00
5404,540.00
5405,700.00
5406,760.00
5407,700.00
5408,520.00
5409,280.00
5410,0.00
5411,-260.00
5412,-420.00
5413,-480.00
5414,-400.00
5415,-240.00
5416,0.00
5417,300.00
5418,540.00
5419,700.00
5420,760.00
5421,700.00
5422,520.00
5423,280.00
5424,0.00
5425,-240.00
5426,-400.00
5427,-480.00
5428,-420.00
5429,-260.00
5430,0.00
5431,260.00
5432,500.00
5433,680.00
5434,760.00
5435,720.00
5436,560.00
5437,320.00
5438,40.00
5439,-220.00
5440,-380.00
5441,-480.00
5442,-440.00
5443,-280.00
5444,-40.00
5445,240.00
5446,480.00
5447,660.00
5448,760.00
5449,720.00
5450,580.00
5451,320.00
5452,60.00
5453,-180.00
5454,-360.00
5455,-460.00
5456,-440.00
5457,-300.00
5458,-60.00
5459,200.00
5460,460.00
5461,660.00
5462,740.00
5463,720.00
5464,600.00
5465,360.00
5466,80.00
5467,-180.00
5468,-360.00
5469,-480.00
5470,-460.00
5471,-320.00
5472,-80.00
5473,180.00
5474,440.00
5475,660.00
5476,740.00
5477,740.00
5478,620.00
5479,380.00
5480,120.00
5481,-120.00
5482,-340.00
5483,-460.00
5484,-440.00
5485,-340.00
5486,-120.00
5487,140.00
5488,400.00
5489,620.00
5490,740.00
5491,740.00
5492,640.00
5493,400.00
5494,140.00
5495,-120.00
5496,-340.00
5497,-460.00
5498,-460.00
5499,-340.00
5500,-140.00
5501,120.00
5502,380.00
5503,620.00
5504,740.00
5505,740.00
5506,660.00
5507,440.00
5508,180.00
5509,-80.00
5510,-320.00
5511,-440.00
5512,-460.00
5513,-360.00
5514,-180.00
5515,80.00
5516,360.00
5517,600.00
5518,720.00
5519,760.00
5520,660.00
5521,460.00
5522,200.00
5523,-60.00
5524,-300.00
5525,-440.00
5526,-460.00
5527,-360.00
5528,-180.00
5529,80.00
5530,340.00
5531,580.00
5532,720.00
5533,760.00
5534,660.00
5535,480.00
5536,220.00
5537,-40.00
5538,-300.00
5539,-440.00
5540,-480.00
5541,-380.00
5542,-220.00
5543,40.00
5544,320.00
5545,560.00
5546,700.00
5547,760.00
5548,680.00
5549,520.00
5550,260.00
5551,-20.00
5552,-260.00
5553,-420.00
5554,-480.00
5555,-420.00
5556,-240.00
5557,0.00
5558,280.00
5559,520.00
5560,680.00
5561,760.00
5562,700.00
5563,520.00
5564,280.00
5565,-20.00
5566,-280.00
5567,-420.00
5568,-460.00
5569,-340.00
5570,-120.00
5571,160.00
5572,440.00
5573,620.00
5574,660.00
5575,580.00
5576,340.00
5577,40.00
5578,-260.00
5579,-500.00
5580,-640.00
5581,-640.00
5582,-480.00
5583,-260.00
5584,20.00
5585,320.00
5586,560.00
5587,660.00
5588,660.00
5589,540.00
5590,300.00
5591,20.00
5592,-260.00
5593,-480.00
5594,-620.00
5595,-620.00
5596,-500.00
5597,-280.00
5598,0.00
5599,300.00
5600,540.00
5601,660.00
5602,660.00
5603,560.00
5604,320.00
5605,40.00
5606,-240.00
5607,-480.00
5608,-620.00
5609,-640.00
5610,-520.00
5611,-320.00
5612,-20.00
5613,260.00
5614,500.00
5615,660.00
5616,660.00
5617,580.00
5618,340.00
5619,60.00
5620,-220.00
5621,-440.00
5622,-600.00
5623,-620.00
5624,-520.00
5625,-340.00
5626,-40.00
5627,240.00
5628,480.00
5629,660.00
